audio_name,mean_rms,std_rms,mean_zcr,std_zcr,mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_flatness,std_spectral_flatness,mean_spectral_rolloff,std_spectral_rolloff,class
210.wav,0.020644441,0.0020850368,0.15802100080385853,0.15802100080385853,2355.5966605810245,2355.5966605810245,96.19224928473395,96.19224928473395,0.03294076,0.03294076,4042.426145498392,4042.426145498392,yes
576.wav,0.13472906,0.011399464,0.193265172829582,0.193265172829582,3015.6749049154614,3015.6749049154614,111.13267299415227,111.13267299415227,0.07957332,0.07957332,5833.628604803054,5833.628604803054,yes
369.wav,0.063519835,0.007941681,0.1854338323954984,0.1854338323954984,2870.5592271568116,2870.5592271568116,156.78091728960393,156.78091728960393,0.07831966,0.07831966,5693.074256430868,5693.074256430868,yes
712.wav,0.13241859,0.013594895,0.12126959405144695,0.12126959405144695,1777.5582361540621,1777.5582361540621,100.05968286507131,100.05968286507131,0.009117411,0.009117411,2720.245930466238,2720.245930466238,yes
796.wav,0.09539899,0.008945742,0.17538560088424437,0.17538560088424437,2673.961034461933,2673.961034461933,118.87320973756354,118.87320973756354,0.05169263,0.05169263,4881.874874397106,4881.874874397106,yes
41.wav,0.025144981,0.0028800834,0.15876833802250803,0.15876833802250803,2416.6247995397753,2416.6247995397753,99.47588866205525,99.47588866205525,0.040761027,0.040761027,4200.013188303858,4200.013188303858,yes
673.wav,0.017192269,0.011479181,0.16344076567524116,0.16344076567524116,2671.32594877092,2671.32594877092,229.900640914084,229.900640914084,0.06293018,0.06293018,5252.8552677853695,5252.8552677853695,yes
299.wav,0.061169647,0.004914475,0.17424889469453375,0.17424889469453375,2606.0404062206194,2606.0404062206194,75.23751788399352,75.23751788399352,0.04182255,0.04182255,4642.309334807074,4642.309334807074,yes
392.wav,0.07972368,0.015950892,0.12407681872990353,0.12407681872990353,2428.677369944549,2428.677369944549,139.4999163127574,139.4999163127574,0.043716017,0.043716017,5045.693390775724,5045.693390775724,yes
73.wav,0.041633684,0.00406609,0.16792478898713825,0.16792478898713825,2529.277418761117,2529.277418761117,115.59034307039579,115.59034307039579,0.045014013,0.045014013,4432.654868368168,4432.654868368168,yes
959.wav,0.039930906,0.0074763144,0.15733646503215434,0.15733646503215434,2536.7001944121985,2536.7001944121985,132.3639168959915,132.3639168959915,0.05177829,0.05177829,4848.363394292604,4848.363394292604,yes
621.wav,0.027294355,0.0036357339,0.16803155144694534,0.16803155144694534,2686.8286644067452,2686.8286644067452,111.99956266644051,111.99956266644051,0.055543624,0.055543624,5095.406702170418,5095.406702170418,yes
563.wav,0.09925043,0.011332846,0.14342594453376206,0.14342594453376206,1947.2035760976187,1947.2035760976187,72.74508983575846,72.74508983575846,0.007331152,0.007331152,3035.42001607717,3035.42001607717,yes
486.wav,0.0132827135,0.0017478792,0.15852969252411575,0.15852969252411575,2502.1361763783607,2502.1361763783607,130.54643155242175,130.54643155242175,0.04988641,0.04988641,4770.539213223473,4770.539213223473,yes
91.wav,0.035274725,0.0038981414,0.16691996583601287,0.16691996583601287,2607.1361700365524,2607.1361700365524,138.75249104187762,138.75249104187762,0.061022375,0.061022375,4981.993883139067,4981.993883139067,yes
919.wav,0.034674298,0.003161562,0.1715358721864952,0.1715358721864952,2640.4918863858934,2640.4918863858934,110.95772703398343,110.95772703398343,0.05988844,0.05988844,4906.939245880225,4906.939245880225,yes
260.wav,0.09711875,0.0073991166,0.20713801245980706,0.20713801245980706,3009.3389803365053,3009.3389803365053,85.54422689892661,85.54422689892661,0.07072812,0.07072812,5365.852655245177,5365.852655245177,yes
821.wav,0.07390327,0.01002095,0.1784440313504823,0.1784440313504823,2640.5155721781257,2640.5155721781257,110.86721955326377,110.86721955326377,0.052849155,0.052849155,4818.590798331994,4818.590798331994,yes
965.wav,0.038277507,0.005335899,0.164250904340836,0.164250904340836,2570.5906082594333,2570.5906082594333,107.0794122213442,107.0794122213442,0.05536329,0.05536329,4915.801786073152,4915.801786073152,yes
544.wav,0.10994927,0.0104410695,0.1421887560289389,0.1421887560289389,1965.2878076886066,1965.2878076886066,92.7674671974774,92.7674671974774,0.007895478,0.007895478,3042.066921221865,3042.066921221865,yes
574.wav,0.00071531243,0.0011255187,0.13649266479099678,0.13649266479099678,1732.3032290875565,1732.3032290875565,1051.4916942495847,1051.4916942495847,0.39928615,0.39928615,2930.3158284766882,2930.3158284766882,yes
783.wav,0.030641722,0.0053051505,0.14769016278135047,0.14769016278135047,2354.3570058481682,2354.3570058481682,159.99332189064154,159.99332189064154,0.033647798,0.033647798,4042.010713926849,4042.010713926849,yes
357.wav,0.072484724,0.009769718,0.1913497286977492,0.1913497286977492,2930.4393274217236,2930.4393274217236,119.9010774754985,119.9010774754985,0.08524761,0.08524761,5824.350633038585,5824.350633038585,yes
685.wav,0.026670413,0.0034710495,0.162297779340836,0.162297779340836,2552.3257640368033,2552.3257640368033,157.4456548477419,157.4456548477419,0.04645156,0.04645156,4821.083387761254,4821.083387761254,yes
450.wav,0.02437843,0.002330201,0.16046397709003216,0.16046397709003216,2488.468085048643,2488.468085048643,109.94821362072865,109.94821362072865,0.041883603,0.041883603,4528.619561394695,4528.619561394695,yes
171.wav,0.005860983,0.0024635284,0.10535570739549839,0.10535570739549839,1736.6028512433356,1736.6028512433356,153.0098796268999,153.0098796268999,0.013766445,0.013766445,2949.8411123392284,2949.8411123392284,yes
412.wav,0.041258123,0.0071430895,0.16185188906752412,0.16185188906752412,2582.6373177518103,2582.6373177518103,136.34587577444853,136.34587577444853,0.049106296,0.049106296,4890.737414590032,4890.737414590032,yes
529.wav,0.09480428,0.010143576,0.1385588323954984,0.1385588323954984,1943.7603682303775,1943.7603682303775,101.40950981867536,101.40950981867536,0.007910482,0.007910482,3057.437889368971,3057.437889368971,yes
419.wav,0.062106006,0.0054228925,0.16501708199356913,0.16501708199356913,2593.5121698825487,2593.5121698825487,89.4382662673561,89.4382662673561,0.045541305,0.045541305,4794.080335610933,4794.080335610933,yes
536.wav,0.117995284,0.03750245,0.15045342644694534,0.15045342644694534,2134.7437763328767,2134.7437763328767,99.57018541794443,99.57018541794443,0.012676675,0.012676675,3498.072309586013,3498.072309586013,yes
128.wav,0.118232235,0.010679497,0.26637861736334406,0.26637861736334406,3788.4559916552093,3788.4559916552093,115.04402660459063,115.04402660459063,0.18616425,0.18616425,7577.748819332797,7577.748819332797,yes
1.wav,0.021920586,0.007212505,0.17084505627009647,0.17084505627009647,2716.622589490975,2716.622589490975,89.36209423930148,89.36209423930148,0.061040867,0.061040867,5103.299902029743,5103.299902029743,yes
701.wav,0.121077016,0.016387235,0.11748894694533762,0.11748894694533762,1679.0564143472395,1679.0564143472395,103.92162462759642,103.92162462759642,0.0071971393,0.0071971393,2556.288936897106,2556.288936897106,yes
634.wav,0.04692529,0.0076438817,0.1384081089228296,0.1384081089228296,2525.350662385379,2525.350662385379,116.82173536154052,116.82173536154052,0.044139665,0.044139665,4912.755287881832,4912.755287881832,yes
426.wav,0.066131406,0.0330631,0.14208199356913184,0.14208199356913184,2376.7280958937367,2376.7280958937367,264.17843561054104,264.17843561054104,0.045468796,0.045468796,4347.21444182074,4347.21444182074,yes
610.wav,0.12500459,0.013114763,0.19399994975884244,0.19399994975884244,3020.370292205877,3020.370292205877,119.96288420926194,119.96288420926194,0.0800879,0.0800879,5828.089517182476,5828.089517182476,yes
496.wav,0.0226379,0.02417492,0.14422980305466238,0.14422980305466238,2320.549096706395,2320.549096706395,194.70533756839788,194.70533756839788,0.041583795,0.041583795,4339.044287580386,4339.044287580386,yes
72.wav,0.042609464,0.0048419973,0.16842092041800644,0.16842092041800644,2528.3296836641584,2528.3296836641584,107.3673661918406,107.3673661918406,0.044678573,0.044678573,4458.134671422829,4458.134671422829,yes
248.wav,0.10039276,0.008744961,0.21158435490353697,0.21158435490353697,3085.314154240407,3085.314154240407,86.52587083295023,86.52587083295023,0.080031574,0.080031574,5580.492300542604,5580.492300542604,yes
454.wav,0.0453793,0.024974626,0.14320613946945338,0.14320613946945338,2336.1244072938703,2336.1244072938703,270.6978594778637,270.6978594778637,0.038341876,0.038341876,4140.744950763666,4140.744950763666,yes
163.wav,0.13153255,0.014711406,0.24173532958199356,0.24173532958199356,3606.451644973591,3606.451644973591,109.86501620846221,109.86501620846221,0.16276091,0.16276091,7341.6452095056275,7341.6452095056275,yes
725.wav,0.005560484,0.0033750073,0.12199809083601286,0.12199809083601286,2096.654522904773,2096.654522904773,269.8478169688347,269.8478169688347,0.029675579,0.029675579,3910.180428557074,3910.180428557074,yes
537.wav,0.12110403,0.012898492,0.14368971061093247,0.14368971061093247,2035.4388484863264,2035.4388484863264,89.4353310549253,89.4353310549253,0.009768844,0.009768844,3260.168496282154,3260.168496282154,yes
16.wav,0.04135705,0.0056913146,0.14711238946945338,0.14711238946945338,2548.17535209473,2548.17535209473,117.22170838443583,117.22170838443583,0.04805205,0.04805205,4805.15851085209,4805.15851085209,yes
740.wav,0.028123148,0.0045306045,0.1536814208199357,0.1536814208199357,2434.472206758194,2434.472206758194,134.63077338193068,134.63077338193068,0.03706672,0.03706672,4281.5762535168815,4281.5762535168815,yes
865.wav,0.09158227,0.009062426,0.17645322548231512,0.17645322548231512,2661.755762859287,2661.755762859287,109.17603380115088,109.17603380115088,0.052026473,0.052026473,4786.3256129421225,4786.3256129421225,yes
600.wav,0.12129631,0.012325397,0.1921661475080386,0.1921661475080386,2995.2654365440376,2995.2654365440376,111.43590392063764,111.43590392063764,0.077475116,0.077475116,5781.976612741158,5781.976612741158,yes
694.wav,0.012531937,0.006221854,0.14305541599678456,0.14305541599678456,2244.3449940931805,2244.3449940931805,546.6664099996719,546.6664099996719,0.11881945,0.11881945,4024.9780194935693,4024.9780194935693,yes
106.wav,0.029200202,0.003823033,0.16122387459807075,0.16122387459807075,2523.78867619245,2523.78867619245,136.65177728251652,136.65177728251652,0.05530941,0.05530941,4720.410470257235,4720.410470257235,yes
270.wav,0.0056552324,0.001874005,0.20993895699356913,0.20993895699356913,3041.2549330009647,3041.2549330009647,83.37241851300963,83.37241851300963,0.07656435,0.07656435,5421.935917403537,5421.935917403537,yes
611.wav,0.12114723,0.013194857,0.19964579983922828,0.19964579983922828,3089.3374393432287,3089.3374393432287,102.20698626563882,102.20698626563882,0.087478586,0.087478586,5965.735844553858,5965.735844553858,yes
585.wav,0.122965574,0.012849613,0.19241735329581994,0.19241735329581994,3008.427923243953,3008.427923243953,115.44696941954447,115.44696941954447,0.078507215,0.078507215,5797.763012459807,5797.763012459807,yes
144.wav,0.093201086,0.016318826,0.24487540192926044,0.24487540192926044,3566.784868357541,3566.784868357541,130.5044184591703,130.5044184591703,0.16369306,0.16369306,7317.550178356109,7317.550178356109,yes
18.wav,0.043800797,0.0076105013,0.1399907053858521,0.1399907053858521,2439.929943215204,2439.929943215204,110.3683906265773,110.3683906265773,0.039770864,0.039770864,4487.214881430868,4487.214881430868,yes
607.wav,0.119550996,0.012185778,0.19302652733118972,0.19302652733118972,3005.706477137866,3005.706477137866,108.8187675726078,108.8187675726078,0.07889335,0.07889335,5812.7185490353695,5812.7185490353695,yes
703.wav,0.116490185,0.015016134,0.11762082998392283,0.11762082998392283,1674.2249243983283,1674.2249243983283,93.09042633549866,93.09042633549866,0.0068588364,0.0068588364,2543.272080988746,2543.272080988746,yes
955.wav,0.044653088,0.0045204074,0.17720056270096463,0.17720056270096463,2691.766381009675,2691.766381009675,108.12549903944294,108.12549903944294,0.06347262,0.06347262,5120.88650522508,5120.88650522508,yes
913.wav,0.034639683,0.0030958387,0.1705373291800643,0.1705373291800643,2596.1459951650463,2596.1459951650463,124.08814448324021,124.08814448324021,0.055491842,0.055491842,4832.71547176447,4832.71547176447,yes
271.wav,0.042824134,0.015204099,0.198289288585209,0.198289288585209,2720.763055098627,2720.763055098627,149.7101803232672,149.7101803232672,0.04926124,0.04926124,4876.612741157556,4876.612741157556,yes
729.wav,0.030088786,0.0051834923,0.15219930667202572,0.15219930667202572,2360.7272579872642,2360.7272579872642,155.21208716408458,155.21208716408458,0.035649903,0.035649903,4064.167064409164,4064.167064409164,yes
926.wav,0.037220635,0.0045037195,0.1640436595659164,0.1640436595659164,2563.423578826706,2563.423578826706,106.75484381248812,106.75484381248812,0.055294577,0.055294577,4800.034854803054,4800.034854803054,yes
889.wav,0.08481835,0.012511962,0.06647533159163987,0.06647533159163987,1691.9289344634772,1691.9289344634772,230.05542561054443,230.05542561054443,0.012308357,0.012308357,3430.3569634244373,3430.3569634244373,yes
988.wav,0.047370225,0.0057038604,0.19489173030546625,0.19489173030546625,2971.3677584190386,2971.3677584190386,179.23880146078116,179.23880146078116,0.08817042,0.08817042,5689.196895096463,5689.196895096463,yes
808.wav,0.0824745,0.009404447,0.18128265675241156,0.18128265675241156,2704.8678843165694,2704.8678843165694,108.89838255776816,108.89838255776816,0.055467512,0.055467512,4924.664326266077,4924.664326266077,yes
520.wav,0.10781179,0.0101257255,0.14323754019292603,0.14323754019292603,1982.411841705233,1982.411841705233,90.63493889956969,90.63493889956969,0.008327989,0.008327989,3157.418420920418,3157.418420920418,yes
264.wav,0.08356607,0.0075002452,0.204148663585209,0.204148663585209,3012.437428118428,3012.437428118428,85.5276601677168,85.5276601677168,0.06965987,0.06965987,5364.883314911575,5364.883314911575,yes
992.wav,0.019498164,0.01335689,0.17315614951768488,0.17315614951768488,2671.776769172359,2671.776769172359,633.7303314667824,633.7303314667824,0.15998179,0.15998179,5020.9059736736335,5020.9059736736335,yes
169.wav,0.004400775,0.0030655817,0.13951341438906753,0.13951341438906753,2052.6714721133662,2052.6714721133662,768.399647110833,768.399647110833,0.2109116,0.2109116,3471.7616433882636,3471.7616433882636,yes
262.wav,0.094409995,0.007838065,0.20629647307073956,0.20629647307073956,3025.2051230116504,3025.2051230116504,81.31258598676119,81.31258598676119,0.071715936,0.071715936,5407.118858018489,5407.118858018489,yes
300.wav,0.060139094,0.004850591,0.1762271402733119,0.1762271402733119,2597.300960850215,2597.300960850215,86.21456108426415,86.21456108426415,0.039870426,0.039870426,4608.797854702572,4608.797854702572,yes
136.wav,0.11596869,0.0124812415,0.2521792102090032,0.2521792102090032,3688.941307637345,3688.941307637345,103.33286877619385,103.33286877619385,0.17302333,0.17302333,7520.557739650321,7520.557739650321,yes
660.wav,0.02600587,0.0035405029,0.16721513263665594,0.16721513263665594,2743.8704419987575,2743.8704419987575,125.5155124165437,125.5155124165437,0.060123935,0.060123935,5305.6150773713825,5305.6150773713825,yes
310.wav,0.04022894,0.0050173183,0.17318755024115756,0.17318755024115756,2683.2650438625406,2683.2650438625406,159.91856463745717,159.91856463745717,0.059010148,0.059010148,5239.699934686495,5239.699934686495,yes
448.wav,0.028265864,0.013721883,0.15886254019292603,0.15886254019292603,2503.41165526366,2503.41165526366,194.27062794111106,194.27062794111106,0.04862868,0.04862868,4611.5673985128615,4611.5673985128615,yes
345.wav,0.05672345,0.009716544,0.16202145297427653,0.16202145297427653,2591.9207555452185,2591.9207555452185,132.69946829497042,132.69946829497042,0.058385793,0.058385793,5172.400020096463,5172.400020096463,yes
812.wav,0.08394759,0.010135605,0.17324407154340837,0.17324407154340837,2635.270495672677,2635.270495672677,123.89038619794623,123.89038619794623,0.05446115,0.05446115,4880.074670920418,4880.074670920418,yes
99.wav,0.031796694,0.0046242587,0.16757310088424437,0.16757310088424437,2583.182048612927,2583.182048612927,130.3616396610051,130.3616396610051,0.05618288,0.05618288,4809.728258139067,4809.728258139067,yes
908.wav,0.031867396,0.002814192,0.16209681471061094,0.16209681471061094,2528.3498062091653,2528.3498062091653,90.99459475090117,90.99459475090117,0.05197449,0.05197449,4703.51625301447,4703.51625301447,yes
156.wav,0.116282776,0.016846906,0.24952898914790997,0.24952898914790997,3647.519075888239,3647.519075888239,129.71850954503563,129.71850954503563,0.16840781,0.16840781,7466.690112540193,7466.690112540193,yes
69.wav,0.038120434,0.0036228942,0.16732189509646303,0.16732189509646303,2484.644996509731,2484.644996509731,115.89825341188524,115.89825341188524,0.042218883,0.042218883,4310.65646352492,4310.65646352492,yes
74.wav,0.03149854,0.0069407863,0.1622789389067524,0.1622789389067524,2442.9466755077037,2442.9466755077037,111.42388908596176,111.42388908596176,0.04222197,0.04222197,4313.010575763666,4313.010575763666,yes
721.wav,0.015177003,0.0025371416,0.1480669714630225,0.1480669714630225,2297.176221647307,2297.176221647307,154.02208633880548,154.02208633880548,0.0351114,0.0351114,3997.5595357717043,3997.5595357717043,yes
296.wav,0.06222301,0.0046239817,0.17298030546623794,0.17298030546623794,2578.071641572672,2578.071641572672,75.03265064251141,75.03265064251141,0.040516734,0.040516734,4565.731448452572,4565.731448452572,yes
211.wav,0.020758767,0.0022451251,0.15299060490353697,0.15299060490353697,2343.259750095421,2343.259750095421,96.91672555749489,96.91672555749489,0.030657738,0.030657738,3988.004609626206,3988.004609626206,yes
354.wav,0.036275502,0.0076662097,0.16290695337620578,0.16290695337620578,2534.677116292871,2534.677116292871,147.11947070187992,147.11947070187992,0.050538216,0.050538216,4819.006229903537,4819.006229903537,yes
428.wav,0.053053547,0.029643642,0.17412957194533762,0.17412957194533762,2603.527659688497,2603.527659688497,342.54361649719726,342.54361649719726,0.06306958,0.06306958,4632.615931471061,4632.615931471061,yes
425.wav,0.06023077,0.025457505,0.13681923231511253,0.13681923231511253,2317.795876969392,2317.795876969392,327.2337393602567,327.2337393602567,0.043145522,0.043145522,4246.818478697749,4246.818478697749,yes
295.wav,0.062189966,0.004664577,0.17664162982315113,0.17664162982315113,2598.3208588011644,2598.3208588011644,68.9458199433696,68.9458199433696,0.04058722,0.04058722,4634.970043709807,4634.970043709807,yes
401.wav,0.06962767,0.00938809,0.1793923331993569,0.1793923331993569,2794.824912923716,2794.824912923716,166.88955323763489,166.88955323763489,0.07113562,0.07113562,5371.945651627813,5371.945651627813,yes
283.wav,0.06542787,0.005463475,0.1803029541800643,0.1803029541800643,2540.3632880677833,2540.3632880677833,78.52184634990256,78.52184634990256,0.034681555,0.034681555,4508.95580034164,4508.95580034164,yes
532.wav,0.07860535,0.012439383,0.13803130024115756,0.13803130024115756,1912.1002290619565,1912.1002290619565,107.98819634328436,107.98819634328436,0.00796711,0.00796711,3055.9146402733118,3055.9146402733118,yes
224.wav,0.003088646,0.0017318382,0.1606586615755627,0.1606586615755627,2342.7163206805553,2342.7163206805553,222.828755034253,222.828755034253,0.045756135,0.045756135,3952.969880426045,3952.969880426045,yes
266.wav,0.04911289,0.008058108,0.20210761655948553,0.20210761655948553,2972.426023856401,2972.426023856401,89.58788290330904,89.58788290330904,0.06539437,0.06539437,5274.180755124598,5274.180755124598,yes
575.wav,0.06903237,0.044760946,0.2096375100482315,0.2096375100482315,3196.9933208978873,3196.9933208978873,153.12365048328692,153.12365048328692,0.11228184,0.11228184,6169.4357918006435,6169.4357918006435,yes
88.wav,0.046283673,0.0055286386,0.1466539389067524,0.1466539389067524,2427.933464374979,2427.933464374979,121.52694166541147,121.52694166541147,0.045966227,0.045966227,4602.012472367363,4602.012472367363,yes
68.wav,0.03825611,0.0036586814,0.16680692323151125,0.16680692323151125,2479.550349694832,2479.550349694832,86.47058707958081,86.47058707958081,0.04051736,0.04051736,4310.2410319533765,4310.2410319533765,yes
60.wav,0.027129587,0.0032580225,0.1578639971864952,0.1578639971864952,2515.51416833452,2515.51416833452,124.15402885416889,124.15402885416889,0.04778734,0.04778734,4609.490240655145,4609.490240655145,yes
911.wav,0.03197455,0.0027095303,0.16830159766881028,0.16830159766881028,2580.2649891856636,2580.2649891856636,101.53776918686732,101.53776918686732,0.053558785,0.053558785,4736.0583927853695,4736.0583927853695,yes
120.wav,0.119922355,0.016174389,0.2185992765273312,0.2185992765273312,3281.3937305183836,3281.3937305183836,151.77236018412717,151.77236018412717,0.12173143,0.12173143,6782.751268589228,6782.751268589228,yes
916.wav,0.051488157,0.006741481,0.1376858922829582,0.1376858922829582,2378.059654587814,2378.059654587814,101.59048125898364,101.59048125898364,0.038972862,0.038972862,4500.370214529743,4500.370214529743,yes
732.wav,0.030968921,0.0059670545,0.1548181270096463,0.1548181270096463,2390.5063904508515,2390.5063904508515,153.4184320422357,153.4184320422357,0.03457312,0.03457312,4089.369913082797,4089.369913082797,yes
942.wav,0.039804652,0.00506521,0.17913484726688103,0.17913484726688103,2730.3054170534383,2730.3054170534383,121.92853030353103,121.92853030353103,0.064593405,0.064593405,5109.2544212218645,5109.2544212218645,yes
34.wav,0.0017928246,0.0010707956,0.16756682073954984,0.16756682073954984,2719.6788437247747,2719.6788437247747,162.09215724870958,162.09215724870958,0.08045369,0.08045369,5155.644280044212,5155.644280044212,yes
175.wav,0.043881327,0.0050367815,0.15895046221864953,0.15895046221864953,2387.677519418388,2387.677519418388,115.82155177528725,115.82155177528725,0.035085488,0.035085488,4178.826178155145,4178.826178155145,yes
485.wav,0.015175831,0.0017385171,0.16205913384244372,0.16205913384244372,2520.101979324737,2520.101979324737,105.01048103065072,105.01048103065072,0.046039347,0.046039347,4701.854526728296,4701.854526728296,yes
117.wav,0.118681476,0.01747847,0.20276703175241156,0.20276703175241156,3116.597759812665,3116.597759812665,154.28235984528942,154.28235984528942,0.10582929,0.10582929,6583.2056370578775,6583.2056370578775,yes
455.wav,0.042038143,0.023282886,0.14454381028938906,0.14454381028938906,2339.8137068609135,2339.8137068609135,281.6916907308477,281.6916907308477,0.04072303,0.04072303,4116.788396804663,4116.788396804663,yes
438.wav,0.05606241,0.03770826,0.13199608118971062,0.13199608118971062,2318.285448298068,2318.285448298068,341.94149257371606,341.94149257371606,0.037582252,0.037582252,4266.759194131832,4266.759194131832,yes
564.wav,0.095171854,0.010618962,0.14150422025723472,0.14150422025723472,1925.4310557229828,1925.4310557229828,81.8207730908563,81.8207730908563,0.0070988648,0.0070988648,2997.061834304662,2997.061834304662,yes
962.wav,0.04530586,0.009534529,0.1469491057073955,0.1469491057073955,2471.8658783718256,2471.8658783718256,156.42062510516956,156.42062510516956,0.045550775,0.045550775,4664.881116860933,4664.881116860933,yes
307.wav,0.014859529,0.00906833,0.16630451165594856,0.16630451165594856,2626.8346843031463,2626.8346843031463,349.23925865275976,349.23925865275976,0.08881765,0.08881765,5082.805277833601,5082.805277833601,yes
570.wav,0.075624436,0.008531141,0.1383013464630225,0.1383013464630225,1898.2039238601217,1898.2039238601217,87.12311989580625,87.12311989580625,0.007230296,0.007230296,2970.6126909163986,2970.6126909163986,yes
330.wav,0.059667785,0.0074997433,0.18395799839228297,0.18395799839228297,2872.033149963481,2872.033149963481,131.54447462873307,131.54447462873307,0.07465088,0.07465088,5688.504509143891,5688.504509143891,yes
143.wav,0.10003077,0.01361386,0.24761982516077172,0.24761982516077172,3595.674969199562,3595.674969199562,112.70482018607389,112.70482018607389,0.16594659,0.16594659,7267.698389770901,7267.698389770901,yes
112.wav,0.029510763,0.0032678375,0.15997412580385853,0.15997412580385853,2532.5038215740196,2532.5038215740196,119.01719110961416,119.01719110961416,0.052781947,0.052781947,4713.625087922026,4713.625087922026,yes
277.wav,0.06898928,0.0063848775,0.1794425743569132,0.1794425743569132,2569.4746452275926,2569.4746452275926,78.96096288192388,78.96096288192388,0.035950914,0.035950914,4590.657342745177,4590.657342745177,yes
370.wav,0.064754695,0.009785634,0.18038459606109325,0.18038459606109325,2810.2989428697233,2810.2989428697233,140.6554511207122,140.6554511207122,0.07279668,0.07279668,5598.494335309486,5598.494335309486,yes
971.wav,0.026359834,0.016018735,0.16663735932475884,0.16663735932475884,2616.436760243661,2616.436760243661,454.33897247290287,454.33897247290287,0.11216438,0.11216438,4952.359764368971,4952.359764368971,yes
129.wav,0.11552613,0.014507247,0.25931345458199356,0.25931345458199356,3744.9416570902795,3744.9416570902795,96.32497711942827,96.32497711942827,0.18121997,0.18121997,7507.956315313505,7507.956315313505,yes
693.wav,0.015706535,0.0027922979,0.1435829481511254,0.1435829481511254,2233.6754045165153,2233.6754045165153,187.84538088992272,187.84538088992272,0.031146053,0.031146053,4006.9759847266882,4006.9759847266882,yes
474.wav,0.023052014,0.008146505,0.15345533561093247,0.15345533561093247,2453.3441695368238,2453.3441695368238,146.0412007033681,146.0412007033681,0.04021187,0.04021187,4492.753969051447,4492.753969051447,yes
21.wav,0.036822658,0.0105785355,0.15640700361736334,0.15640700361736334,2598.8104501717235,2598.8104501717235,132.13568425270046,132.13568425270046,0.05378652,0.05378652,4861.24177301045,4861.24177301045,yes
52.wav,0.028741494,0.0032550197,0.15940263263665594,0.15940263263665594,2501.69473854199,2501.69473854199,108.87187912396286,108.87187912396286,0.0469993,0.0469993,4570.30119573955,4570.30119573955,yes
774.wav,0.029239668,0.00489563,0.14554863344051447,0.14554863344051447,2318.8787395875815,2318.8787395875815,156.72087757134884,156.72087757134884,0.031289402,0.031289402,3917.3812424638263,3917.3812424638263,yes
25.wav,0.03711739,0.0060960143,0.15457948151125403,0.15457948151125403,2603.778790038073,2603.778790038073,115.97092184107562,115.97092184107562,0.050069723,0.050069723,4927.84930164791,4927.84930164791,yes
798.wav,0.09467193,0.009582668,0.1774203677652733,0.1774203677652733,2684.3305679216,2684.3305679216,109.51231426875611,109.51231426875611,0.050906762,0.050906762,4853.902481913184,4853.902481913184,yes
228.wav,0.12187842,0.010311732,0.2299286575562701,0.2299286575562701,3080.648828637368,3080.648828637368,76.61004885430195,76.61004885430195,0.0662365,0.0662365,5027.414401627813,5027.414401627813,yes
362.wav,0.07370604,0.011931343,0.18284641278135047,0.18284641278135047,2839.33430409135,2839.33430409135,141.3948372842415,141.3948372842415,0.07166436,0.07166436,5598.078903737942,5598.078903737942,yes
837.wav,0.089990005,0.008964773,0.1835749095659164,0.1835749095659164,2729.3814281907976,2729.3814281907976,120.12765415197588,120.12765415197588,0.057637777,0.057637777,5000.411349477492,5000.411349477492,yes
273.wav,0.06492911,0.005628623,0.1953313404340836,0.1953313404340836,2747.863786708939,2747.863786708939,89.31170030070702,89.31170030070702,0.049218338,0.049218338,4971.469616659968,4971.469616659968,yes
691.wav,0.018799663,0.0029944442,0.1500389368971061,0.1500389368971061,2317.3757688229603,2317.3757688229603,177.06234218625482,177.06234218625482,0.032694545,0.032694545,4135.4828175241155,4135.4828175241155,yes
676.wav,0.038508322,0.004368265,0.13852743167202572,0.13852743167202572,2376.7509049015657,2376.7509049015657,130.91235696725533,130.91235696725533,0.030498799,0.030498799,4364.524090635048,4364.524090635048,yes
797.wav,0.09031962,0.009131424,0.1756682073954984,0.1756682073954984,2628.5735826975338,2628.5735826975338,106.45567018574002,106.45567018574002,0.047512766,0.047512766,4677.20558681672,4677.20558681672,yes
79.wav,0.07043765,0.021994395,0.11286048030546623,0.11286048030546623,2130.463052228079,2130.463052228079,138.16395565173602,138.16395565173602,0.033614494,0.033614494,4234.909440313505,4234.909440313505,yes
108.wav,0.02762601,0.0035658116,0.16231661977491962,0.16231661977491962,2513.1755475638356,2513.1755475638356,121.30591425774566,121.30591425774566,0.05160904,0.05160904,4640.3706541398715,4640.3706541398715,yes
285.wav,0.060777638,0.004685087,0.19293860530546625,0.19293860530546625,2687.9871487208134,2687.9871487208134,73.4720847546497,73.4720847546497,0.045649283,0.045649283,4889.629597065917,4889.629597065917,yes
717.wav,0.10131728,0.011330704,0.11187449758842444,0.11187449758842444,1618.073648614,1618.073648614,135.71657026671815,135.71657026671815,0.006374586,0.006374586,2502.6982641680065,2502.6982641680065,yes
249.wav,0.0979692,0.0070776744,0.2153838424437299,0.2153838424437299,3111.1694997238383,3111.1694997238383,80.12039027706716,80.12039027706716,0.08174971,0.08174971,5641.422264368971,5641.422264368971,yes
867.wav,0.085785106,0.009700678,0.177734375,0.177734375,2629.7563555122993,2629.7563555122993,100.35342755891516,100.35342755891516,0.04972086,0.04972086,4743.951592644695,4743.951592644695,yes
